LaptopID,Company,Type,Inches,ScreenAndRes,Screen,Resolution,CpuMan,CPU/Withclock,CPU,Ram,Ram(GB),Storage(Primary),Storage(Secondary),Storage(P(GB)),Storage(S(GB)),Storage(GB),Gpu,OS
403,Dell,Notebook,14,1366x768,Regular,1366x768,Intel Core i5 7200U 2.5GHz,Core i5 7200U 2.5GHz,Core i5 7200U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 620,Windows 10
572,Fujitsu,Notebook,15.6,1366x768,Regular,1366x768,Intel Core i5 7200U 2.5GHz,Core i5 7200U 2.5GHz,Core i5 7200U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 620,Windows 10
590,HP,Notebook,15.6,1366x768,Regular,1366x768,Intel Core i5 7200U 2.5GHz,Core i5 7200U 2.5GHz,Core i5 7200U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 620,Windows 10
750,HP,Notebook,15.6,1366x768,Regular,1366x768,Intel Core i5 7200U 2.5GHz,Core i5 7200U 2.5GHz,Core i5 7200U ,8GB,8,256GB SSD,,256,0,256,AMD Radeon 520,Windows 10
713,HP,2 in 1 Convertible,13.3,IPS Panel Touchscreen 1366x768,IPS Panel Touchscreen, 1366x768,Intel Core i5 7200U 2.5GHz,Core i5 7200U 2.5GHz,Core i5 7200U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 620,Windows 10
661,HP,Notebook,14,1366x768,Regular,1366x768,Intel Core i5 6300U 2.4GHz,Core i5 6300U 2.4GHz,Core i5 6300U ,4GB,4,256GB SSD,,256,0,256,Intel HD Graphics 520,Windows 10
310,Dell,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,Quad HD+ / Touchscreen ,3200x1800,Intel Core i5 6300U 2.4GHz,Core i5 6300U 2.4GHz,Core i5 6300U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 520,Linux
337,Dell,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i5 6300U 2.4GHz,Core i5 6300U 2.4GHz,Core i5 6300U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 520,Windows 7
420,Dell,Notebook,14,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i5 6300U 2.4GHz,Core i5 6300U 2.4GHz,Core i5 6300U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 520,Windows 10
708,HP,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i5 6300U 2.4GHz,Core i5 6300U 2.4GHz,Core i5 6300U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 520,Windows 10
1230,Toshiba,Notebook,13.3,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i5 6300U 2.4GHz,Core i5 6300U 2.4GHz,Core i5 6300U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 520,Windows 10
304,Dell,Ultrabook,12.5,Full HD / Touchscreen 1920x1080,Full HD / Touchscreen ,1920x1080,Intel Core i5 6300U 2.4GHz,Core i5 6300U 2.4GHz,Core i5 6300U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 520,Windows 7
608,HP,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Full HD / Touchscreen ,1920x1080,Intel Core i5 6300U 2.4GHz,Core i5 6300U 2.4GHz,Core i5 6300U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 520,Windows 10
614,HP,Ultrabook,12.5,1366x768,Regular,1366x768,Intel Core i5 6300U 2.4GHz,Core i5 6300U 2.4GHz,Core i5 6300U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 520,Windows 7
314,Dell,Notebook,15.6,IPS Panel Touchscreen / 4K Ultra HD 3840x2160,IPS Panel Touchscreen / 4K Ultra HD ,3840x2160,Intel Core i5 6300HQ 2.3GHz,Core i5 6300HQ 2.3GHz,Core i5 6300HQ ,8GB,8,256GB SSD,,256,0,256,Nvidia GeForce 960M,Windows 10
972,Lenovo,Notebook,14,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i5 6300HQ 2.3GHz,Core i5 6300HQ 2.3GHz,Core i5 6300HQ ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 520,Windows 10
960,Lenovo,2 in 1 Convertible,13.3,IPS Panel Quad HD+ / Touchscreen 3200x1800,IPS Panel Quad HD+ / Touchscreen ,3200x1800,Intel Core i5 6260U 1.8GHz,Core i5 6260U 1.8GHz,Core i5 6260U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 540,Windows 10
586,HP,Notebook,14,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i5 6200U 2.3GHz,Core i5 6200U 2.3GHz,Core i5 6200U ,4GB,4,256GB SSD,,256,0,256,Intel HD Graphics 520,Windows 7
896,Lenovo,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,IPS Panel Full HD / Touchscreen ,1920x1080,Intel Core i5 6200U 2.3GHz,Core i5 6200U 2.3GHz,Core i5 6200U ,4GB,4,256GB SSD,,256,0,256,Intel HD Graphics 520,Windows 10
571,Fujitsu,Notebook,15.6,1366x768,Regular,1366x768,Intel Core i5 6200U 2.3GHz,Core i5 6200U 2.3GHz,Core i5 6200U ,4GB,4,256GB SSD,,256,0,256,Intel HD Graphics 520,Windows 10
873,Lenovo,2 in 1 Convertible,14,IPS Panel Touchscreen 2560x1440,IPS Panel Touchscreen ,2560x1440,Intel Core i5 6200U 2.3GHz,Core i5 6200U 2.3GHz,Core i5 6200U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 520,Windows 10
603,HP,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i5 6200U 2.3GHz,Core i5 6200U 2.3GHz,Core i5 6200U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 520,Windows 7
615,HP,Notebook,14,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i5 6200U 2.3GHz,Core i5 6200U 2.3GHz,Core i5 6200U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 520,Windows 7
616,HP,Notebook,13.3,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i5 6200U 2.3GHz,Core i5 6200U 2.3GHz,Core i5 6200U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 520,Windows 10
630,HP,Ultrabook,12.5,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i5 6200U 2.3GHz,Core i5 6200U 2.3GHz,Core i5 6200U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 520,Windows 7
636,HP,Notebook,14,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i5 6200U 2.3GHz,Core i5 6200U 2.3GHz,Core i5 6200U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 520,Windows 7
643,HP,Notebook,14,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i5 6200U 2.3GHz,Core i5 6200U 2.3GHz,Core i5 6200U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 520,Windows 7
675,HP,Netbook,12.5,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i5 6200U 2.3GHz,Core i5 6200U 2.3GHz,Core i5 6200U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 520,Windows 10
679,HP,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i5 6200U 2.3GHz,Core i5 6200U 2.3GHz,Core i5 6200U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 520,Windows 10
908,Lenovo,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i5 6200U 2.3GHz,Core i5 6200U 2.3GHz,Core i5 6200U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 520,Windows 10
911,Lenovo,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i5 6200U 2.3GHz,Core i5 6200U 2.3GHz,Core i5 6200U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 520,Windows 10
944,Lenovo,Notebook,14,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i5 6200U 2.3GHz,Core i5 6200U 2.3GHz,Core i5 6200U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 520,Windows 10
998,Lenovo,Notebook,14,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i5 6200U 2.3GHz,Core i5 6200U 2.3GHz,Core i5 6200U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 520,Windows 7
1024,Lenovo,Notebook,24,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i5 6200U 2.3GHz,Core i5 6200U 2.3GHz,Core i5 6200U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 520,Windows 7
1222,Toshiba,Ultrabook,13.3,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i5 6200U 2.3GHz,Core i5 6200U 2.3GHz,Core i5 6200U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 520,Windows 10
1228,Toshiba,Notebook,14,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i5 6200U 2.3GHz,Core i5 6200U 2.3GHz,Core i5 6200U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 520,Windows 10
1231,Toshiba,Notebook,13.3,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i5 6200U 2.3GHz,Core i5 6200U 2.3GHz,Core i5 6200U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 520,Windows 7
1250,Toshiba,Notebook,13.3,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i5 6200U 2.3GHz,Core i5 6200U 2.3GHz,Core i5 6200U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 520,Windows 10
858,Lenovo,Notebook,14,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i5 6200U 2.3GHz,Core i5 6200U 2.3GHz,Core i5 6200U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 520,Windows 10
1223,Toshiba,Notebook,14,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i5 6200U 2.3GHz,Core i5 6200U 2.3GHz,Core i5 6200U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 520,Windows 10
1270,Xiaomi,Ultrabook,13.3,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i5 6200U 2.3GHz,Core i5 6200U 2.3GHz,Core i5 6200U ,8GB,8,256GB SSD,,256,0,256,Nvidia GeForce 940MX,Windows 10
77,Acer,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,IPS Panel Full HD / Touchscreen ,1920x1080,Intel Core i5 6200U 2.3GHz,Core i5 6200U 2.3GHz,Core i5 6200U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 520,Windows 10
321,Dell,Ultrabook,12.5,1366x768,Regular,1366x768,Intel Core i5 6200U 2.3GHz,Core i5 6200U 2.3GHz,Core i5 6200U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 520,Windows 7
1224,Toshiba,Notebook,13.3,1366x768,Regular,1366x768,Intel Core i5 6200U 2.3GHz,Core i5 6200U 2.3GHz,Core i5 6200U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 520,Windows 10
1232,Toshiba,Notebook,15.6,1366x768,Regular,1366x768,Intel Core i5 6200U 2.3GHz,Core i5 6200U 2.3GHz,Core i5 6200U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 520,Windows 10
1236,Toshiba,Ultrabook,13.3,1366x768,Regular,1366x768,Intel Core i5 6200U 2.3GHz,Core i5 6200U 2.3GHz,Core i5 6200U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 520,Windows 10
104,Apple,Ultrabook,11.6,1366x768,Regular,1366x768,Intel Core i5 1.6GHz,Core i5 1.6GHz,Core i5 ,4GB,4,256GB Flash Storage,,256,0,256,Intel HD Graphics 6000,Mac OS X
121,Apple,Ultrabook,13.3,IPS Panel Retina Display 2560x1600,IPS Panel Retina Display ,2560x1600,Intel Core i5 3.1GHz,Core i5 3.1GHz,Core i5 ,8GB,8,256GB SSD,,256,0,256,Intel Iris Plus Graphics 650,macOS
116,Apple,Ultrabook,13.3,IPS Panel Retina Display 2560x1600,IPS Panel Retina Display ,2560x1600,Intel Core i5 2.3GHz,Core i5 2.3GHz,Core i5 ,8GB,8,256GB SSD,,256,0,256,Intel Iris Plus Graphics 640,macOS
112,Apple,Ultrabook,13.3,IPS Panel Retina Display 2560x1600,IPS Panel Retina Display ,2560x1600,Intel Core i5 2.0GHz,Core i5 2.0GHz,Core i5 ,8GB,8,256GB SSD,,256,0,256,Intel Iris Graphics 540,macOS
119,Apple,Ultrabook,13.3,1440x900,Regular,1440x900,Intel Core i5 1.8GHz,Core i5 1.8GHz,Core i5 ,8GB,8,256GB Flash Storage,,256,0,256,Intel HD Graphics 6000,macOS
113,Apple,Ultrabook,13.3,1440x900,Regular,1440x900,Intel Core i5 1.6GHz,Core i5 1.6GHz,Core i5 ,8GB,8,256GB Flash Storage,,256,0,256,Intel HD Graphics 6000,Mac OS X
89,Acer,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i3 7130U 2.7GHz,Core i3 7130U 2.7GHz,Core i3 7130U ,4GB,4,256GB SSD,,256,0,256,Nvidia GeForce MX130,Windows 10
74,Acer,Notebook,17.3,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i3 7130U 2.7GHz,Core i3 7130U 2.7GHz,Core i3 7130U ,4GB,4,256GB SSD,,256,0,256,Nvidia GeForce MX130,Windows 10
1130,Lenovo,Notebook,14,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i3 7130U 2.7GHz,Core i3 7130U 2.7GHz,Core i3 7130U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 620,No OS
145,Asus,Notebook,14,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i3 7100U 2.4GHz,Core i3 7100U 2.4GHz,Core i3 7100U ,4GB,4,256GB SSD,,256,0,256,Intel HD Graphics 620,Windows 10
1117,Lenovo,2 in 1 Convertible,14,IPS Panel Full HD / Touchscreen 1920x1080,IPS Panel Full HD / Touchscreen ,1920x1080,Intel Core i3 7100U 2.4GHz,Core i3 7100U 2.4GHz,Core i3 7100U ,4GB,4,256GB SSD,,256,0,256,Intel HD Graphics 620,Windows 10
652,HP,Notebook,15.6,1366x768,Regular,1366x768,Intel Core i3 7100U 2.4GHz,Core i3 7100U 2.4GHz,Core i3 7100U ,4GB,4,256GB SSD,,256,0,256,Intel HD Graphics 620,Windows 10
265,Asus,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i3 7100U 2.4GHz,Core i3 7100U 2.4GHz,Core i3 7100U ,6GB,6,256GB SSD,,256,0,256,Nvidia GeForce 920M,Windows 10
1032,Lenovo,Notebook,13.3,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i3 7100U 2.4GHz,Core i3 7100U 2.4GHz,Core i3 7100U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 620,Windows 10
273,Asus,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i3 6006U 2GHz,Core i3 6006U 2GHz,Core i3 6006,4GB,4,256GB SSD,,256,0,256,Intel HD Graphics 520,Linux
547,Dell,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i3 6006U 2GHz,Core i3 6006U 2GHz,Core i3 6006,4GB,4,256GB SSD,,256,0,256,AMD Radeon R5 M430,Linux
570,Dell,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i3 6006U 2GHz,Core i3 6006U 2GHz,Core i3 6006,4GB,4,256GB SSD,,256,0,256,AMD Radeon R5 M430,Windows 10
1099,Lenovo,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i3 6006U 2GHz,Core i3 6006U 2GHz,Core i3 6006,4GB,4,256GB SSD,,256,0,256,Intel HD Graphics 520,No OS
719,HP,Notebook,17.3,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i3 6006U 2GHz,Core i3 6006U 2GHz,Core i3 6006,4GB,4,256GB SSD,,256,0,256,AMD Radeon R5 520,Windows 10
393,Dell,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i3 6006U 2GHz,Core i3 6006U 2GHz,Core i3 6006,8GB,8,256GB SSD,,256,0,256,AMD Radeon R5 M420X,Windows 10
756,HP,Notebook,17.3,1600x900,Regular,1600x900,Intel Core i3 6006U 2GHz,Core i3 6006U 2GHz,Core i3 6006,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 520,Windows 10
404,Dell,Notebook,15.6,1366x768,Regular,1366x768,Intel Core i3 6006U 2GHz,Core i3 6006U 2GHz,Core i3 6006,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 520,Windows 10
1071,Lenovo,Notebook,15.6,1366x768,Regular,1366x768,Intel Core i3 6006U 2GHz,Core i3 6006U 2GHz,Core i3 6006,8GB,8,256GB SSD,,256,0,256,Nvidia GeForce 920MX,No OS
733,HP,Notebook,15.6,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,AMD A9-Series A9-9420 3GHz,A9-Series A9-9420 3GHz,A9-Series A9-942,6GB,6,256GB SSD,,256,0,256,AMD Radeon 530,Windows 10
977,Lenovo,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,AMD A9-Series 9420 2.9GHz,A9-Series 9420 2.9GHz,A9-Series 9420 ,4GB,4,256GB SSD,,256,0,256,AMD Radeon 530,Windows 10
765,HP,Ultrabook,15.6,Full HD 1920x1080,Full HD ,1920x1080,AMD A9-Series 9420 3GHz,A9-Series 9420 3GHz,A9-Series 942,4GB,4,256GB SSD,,256,0,256,AMD Radeon 520,Windows 10
767,HP,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,AMD A9-Series 9420 3GHz,A9-Series 9420 3GHz,A9-Series 942,4GB,4,256GB SSD,,256,0,256,AMD Radeon R5,Windows 10
91,Acer,Notebook,15.6,1366x768,Regular,1366x768,AMD A9-Series 9420 3GHz,A9-Series 9420 3GHz,A9-Series 942,4GB,4,256GB SSD,,256,0,256,AMD Radeon R5,Windows 10
68,Acer,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,AMD A8-Series 7410 2.2GHz,A8-Series 7410 2.2GHz,A8-Series 7410 ,8GB,8,256GB SSD,,256,0,256,AMD Radeon R5,Windows 10
601,HP,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,AMD A6-Series A6-9220 2.5GHz,A6-Series A6-9220 2.5GHz,A6-Series A6-9220 ,4GB,4,256GB SSD,,256,0,256,AMD Radeon 520,Windows 10
832,HP,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,AMD A6-Series 9220 2.5GHz,A6-Series 9220 2.5GHz,A6-Series 9220 ,4GB,4,256GB SSD,,256,0,256,AMD Radeon R4 Graphics,Windows 10
808,HP,Notebook,15.6,1366x768,Regular,1366x768,AMD A6-Series 9220 2.5GHz,A6-Series 9220 2.5GHz,A6-Series 9220 ,4GB,4,256GB SSD,,256,0,256,AMD Radeon R4 Graphics,Windows 10
861,Lenovo,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,AMD A12-Series 9720P 3.6GHz,A12-Series 9720P 3.6GHz,A12-Series 9720P ,6GB,6,256GB SSD,,256,0,256,AMD Radeon 530,Windows 10
914,Lenovo,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,AMD A12-Series 9720P 3.6GHz,A12-Series 9720P 3.6GHz,A12-Series 9720P ,6GB,6,256GB SSD,,256,0,256,AMD Radeon 530,Windows 10
66,Acer,Notebook,15.6,1366x768,Regular,1366x768,AMD A12-Series 9720P 2.7GHz,A12-Series 9720P 2.7GHz,A12-Series 9720P ,8GB,8,256GB SSD,,256,0,256,AMD Radeon RX 540,Windows 10
683,HP,Ultrabook,12.5,4K Ultra HD / Touchscreen 3840x2160,4K Ultra HD / Touchscreen ,3840x2160,Intel Core M 6Y75 1.2GHz,Core M 6Y75 1.2GHz,Core M 6Y75 ,8GB,8,240GB SSD,,240,0,240,Intel HD Graphics 515,Windows 10
1039,Lenovo,Notebook,14,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i5 7200U 2.5GHz,Core i5 7200U 2.5GHz,Core i5 7200U ,8GB,8,180GB SSD,,180,0,180,Intel HD Graphics 620,Windows 10
898,Lenovo,Notebook,14,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i5 6200U 2.3GHz,Core i5 6200U 2.3GHz,Core i5 6200U ,8GB,8,180GB SSD,,180,0,180,Intel HD Graphics 520,Windows 7
1034,Lenovo,Ultrabook,12.5,IPS Panel 1366x768,IPS Panel, 1366x768,Intel Core i5 6200U 2.3GHz,Core i5 6200U 2.3GHz,Core i5 6200U ,8GB,8,180GB SSD,,180,0,180,Intel HD Graphics 520,Windows 10
934,Lenovo,Notebook,13.3,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i3 7100U 2.4GHz,Core i3 7100U 2.4GHz,Core i3 7100U ,4GB,4,180GB SSD,,180,0,180,Intel HD Graphics 620,Windows 10
1044,Lenovo,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Pentium Quad Core N4200 1.1GHz,Pentium Quad Core N4200 1.1GHz,Pentium Quad Core N4200 ,4GB,4,128GB SSD,,128,0,128,Intel HD Graphics 505,Windows 10
390,Dell,Netbook,11.6,1366x768,Regular,1366x768,Intel Pentium Quad Core N4200 1.1GHz,Pentium Quad Core N4200 1.1GHz,Pentium Quad Core N4200 ,4GB,4,128GB SSD,,128,0,128,Intel HD Graphics 505,Windows 10
49,Acer,Notebook,14,1366x768,Regular,1366x768,Intel Pentium Quad Core N3710 1.6GHz,Pentium Quad Core N3710 1.6GHz,Pentium Quad Core N3710 ,4GB,4,128GB Flash Storage,,128,0,128,Intel HD Graphics 405,Windows 10
67,Acer,Notebook,11.6,1366x768,Regular,1366x768,Intel Pentium Quad Core N3710 1.6GHz,Pentium Quad Core N3710 1.6GHz,Pentium Quad Core N3710 ,4GB,4,128GB Flash Storage,,128,0,128,Intel HD Graphics 405,Windows 10
180,Asus,Notebook,15.6,1920x1080,Regular,1920x1080,Intel Pentium Dual Core N4200 1.1GHz,Pentium Dual Core N4200 1.1GHz,Pentium Dual Core N4200 ,8GB,8,128GB SSD,,128,0,128,Intel HD Graphics 505,Windows 10
1239,Toshiba,Notebook,14,1366x768,Regular,1366x768,Intel Pentium Dual Core 4405U 2.1GHz,Pentium Dual Core 4405U 2.1GHz,Pentium Dual Core 4405U ,4GB,4,128GB SSD,,128,0,128,Intel HD Graphics 510,Windows 10
983,Lenovo,Notebook,35.6,1366x768,Regular,1366x768,AMD E-Series E2-9000 2.2GHz,E-Series E2-9000 2.2GHz,E-Series E2-9000 ,4GB,4,128GB SSD,,128,0,128,AMD Radeon R2 Graphics,Windows 10
1146,Microsoft,Ultrabook,13.5,Touchscreen 2256x1504,Touchscreen ,2256x1504,Intel Core M m3-7Y30 2.2GHz,Core M m3-7Y30 2.2GHz,Core M m3-7Y30 ,4GB,4,128GB SSD,,128,0,128,Intel HD Graphics 615,Windows 10 S
436,Dell,2 in 1 Convertible,31.6,Touchscreen 1366x768,Touchscreen, 1366x768,Intel Core M 7Y30 1.0GHz,Core M 7Y30 1.0GHz,Core M 7Y30 ,4GB,4,128GB SSD,,128,0,128,Intel HD Graphics 615,Windows 10
846,Lenovo,2 in 1 Convertible,14,IPS Panel Full HD / Touchscreen 1920x1080,IPS Panel Full HD / Touchscreen ,1920x1080,Intel Core i7 6500U 2.5GHz,Core i7 6500U 2.5GHz,Core i7 6500U ,4GB,4,128GB SSD,,128,0,128,Intel HD Graphics 520,Windows 10
850,Lenovo,2 in 1 Convertible,14,IPS Panel Full HD / Touchscreen 1920x1080,IPS Panel Full HD / Touchscreen ,1920x1080,Intel Core i7 6500U 2.5GHz,Core i7 6500U 2.5GHz,Core i7 6500U ,4GB,4,128GB SSD,,128,0,128,Intel HD Graphics 520,Windows 10
854,Lenovo,2 in 1 Convertible,14,IPS Panel Full HD / Touchscreen 1920x1080,IPS Panel Full HD / Touchscreen ,1920x1080,Intel Core i7 6500U 2.5GHz,Core i7 6500U 2.5GHz,Core i7 6500U ,4GB,4,128GB SSD,,128,0,128,Intel HD Graphics 520,Windows 10
752,HP,Notebook,13.3,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i5 8250U 1.6GHz,Core i5 8250U 1.6GHz,Core i5 8250U ,4GB,4,128GB SSD,,128,0,128,Intel UHD Graphics 620,Windows 10
442,Dell,Ultrabook,13.3,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,IPS Panel 4K Ultra HD / Touchscreen ,3840x2160,Intel Core i5 8250U 1.6GHz,Core i5 8250U 1.6GHz,Core i5 8250U ,8GB,8,128GB SSD,,128,0,128,Intel UHD Graphics 620,Windows 10
568,Dell,Ultrabook,13.3,IPS Panel Full HD / Touchscreen 1920x1080,IPS Panel Full HD / Touchscreen ,1920x1080,Intel Core i5 8250U 1.6GHz,Core i5 8250U 1.6GHz,Core i5 8250U ,8GB,8,128GB SSD,,128,0,128,Intel UHD Graphics 620,Windows 10
574,Google,Ultrabook,12.3,Touchscreen 2400x1600,Touchscreen ,2400x1600,Intel Core i5 7Y57 1.2GHz,Core i5 7Y57 1.2GHz,Core i5 7Y57 ,8GB,8,128GB SSD,,128,0,128,Intel HD Graphics 615,Chrome OS
1149,Microsoft,Ultrabook,13.5,Touchscreen 2256x1504,Touchscreen ,2256x1504,Intel Core i5 7200U 2.5GHz,Core i5 7200U 2.5GHz,Core i5 7200U ,4GB,4,128GB SSD,,128,0,128,Intel HD Graphics 620,Windows 10 S
687,HP,Notebook,14,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i5 7200U 2.5GHz,Core i5 7200U 2.5GHz,Core i5 7200U ,4GB,4,128GB SSD,,128,0,128,Intel HD Graphics 620,Windows 10
926,Lenovo,Notebook,13.3,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i5 7200U 2.5GHz,Core i5 7200U 2.5GHz,Core i5 7200U ,4GB,4,128GB SSD,,128,0,128,Intel HD Graphics 620,Windows 10
997,Lenovo,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i5 7200U 2.5GHz,Core i5 7200U 2.5GHz,Core i5 7200U ,4GB,4,128GB SSD,,128,0,128,Intel HD Graphics 620,No OS
1237,Toshiba,Notebook,13.3,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i5 7200U 2.5GHz,Core i5 7200U 2.5GHz,Core i5 7200U ,4GB,4,128GB SSD,,128,0,128,Intel HD Graphics 620,Windows 10
1118,Lenovo,Notebook,15.6,1366x768,Regular,1366x768,Intel Core i5 7200U 2.5GHz,Core i5 7200U 2.5GHz,Core i5 7200U ,4GB,4,128GB SSD,,128,0,128,Intel HD Graphics 620,Windows 10
1240,Toshiba,Ultrabook,14,1366x768,Regular,1366x768,Intel Core i5 7200U 2.5GHz,Core i5 7200U 2.5GHz,Core i5 7200U ,4GB,4,128GB SSD,,128,0,128,Intel HD Graphics 620,Windows 10
343,Dell,Notebook,14,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i5 7200U 2.5GHz,Core i5 7200U 2.5GHz,Core i5 7200U ,8GB,8,128GB SSD,,128,0,128,Intel HD Graphics 620,Windows 10
